year,state,candidate,party,writein,candidate_votes,total_votes
2020,ALASKA,"JANOS, JAMES G. ""JESSE VENTURA""",OTHER,FALSE,2673,359530
2020,ALASKA,"BLANKENSHIP, DON",OTHER,FALSE,1127,359530
2020,ALASKA,,OTHER,TRUE,1961,359530
2020,ARIZONA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1672143,3387326
2020,ARIZONA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1661686,3387326
2020,ARIZONA,"JORGENSEN, JO",LIBERTARIAN,FALSE,51465,3387326
2020,ARIZONA,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,190,3387326
2020,ARIZONA,"CUMMINGS, DANIEL CLYDE",OTHER,TRUE,36,3387326
2020,ARIZONA,"SIMMONS, JADE",OTHER,TRUE,236,3387326
2020,ARIZONA,"BODDIE, R. PRESIDENT",OTHER,TRUE,13,3387326
2020,ARIZONA,"HAWKINS, HOWIE",OTHER,TRUE,1557,3387326
2020,ARKANSAS,"CARROLL, BRIAN",OTHER,FALSE,1713,1219069
2020,ARKANSAS,"BLANKENSHIP, DON",OTHER,FALSE,2108,1219069
2020,ARKANSAS,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,423932,1219069
2020,ARKANSAS,"HAWKINS, HOWIE",OTHER,FALSE,2980,1219069
2020,ARKANSAS,"PIERCE, BROCK",OTHER,FALSE,2141,1219069
2020,ARKANSAS,"GAMMON, C. L.",OTHER,FALSE,1475,1219069
2020,ARKANSAS,"WEST, KANYE",OTHER,FALSE,4099,1219069
2020,ARKANSAS,"COLLINS, PHIL",OTHER,FALSE,2812,1219069
2020,ARKANSAS,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,1321,1219069
2020,ARKANSAS,"JORGENSEN, JO",LIBERTARIAN,FALSE,13133,1219069
2020,ARKANSAS,"MYERS, JOHN RICHARD",OTHER,FALSE,1372,1219069
2020,ARKANSAS,"TRUMP, DONALD J.",REPUBLICAN,FALSE,760647,1219069
2020,ARKANSAS,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1336,1219069
2020,CALIFORNIA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,11110250,17500881
2020,CALIFORNIA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,6006429,17500881
2020,CALIFORNIA,"JORGENSEN, JO",LIBERTARIAN,FALSE,187895,17500881
2020,CALIFORNIA,"HAWKINS, HOWIE",OTHER,FALSE,81029,17500881
2020,CALIFORNIA,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,60160,17500881
2020,CALIFORNIA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,51037,17500881
2020,CALIFORNIA,"CARROLL, BRIAN",OTHER,TRUE,2605,17500881
2020,CALIFORNIA,"JANOS, JAMES G. ""JESSE VENTURA""",OTHER,TRUE,611,17500881
2020,CALIFORNIA,MARK CHARLES,OTHER,TRUE,559,17500881
2020,CALIFORNIA,"PIERCE, BROCK",OTHER,TRUE,185,17500881
2020,CALIFORNIA,JOSEPH KISHORE,OTHER,TRUE,121,17500881
2020,COLORADO,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1804352,3279980
2020,COLORADO,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1364607,3279980
2020,COLORADO,"JORGENSEN, JO",LIBERTARIAN,FALSE,52460,3279980
2020,COLORADO,"HAWKINS, HOWIE",OTHER,FALSE,8986,3279980
2020,COLORADO,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1035,3279980
2020,COLORADO,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,636,3279980
2020,COLORADO,"PIERCE, BROCK",OTHER,FALSE,572,3279980
2020,COLORADO,"WEST, KANYE",OTHER,FALSE,8089,3279980
2020,COLORADO,"BLANKENSHIP, DON",OTHER,FALSE,5061,3279980
2020,COLORADO,"HAMMONS, BILL",OTHER,FALSE,2730,3279980
2020,COLORADO,"HUBER, BLAKE",OTHER,FALSE,355,3279980
2020,COLORADO,"CARROLL, BRIAN",OTHER,FALSE,25515,3279980
2020,COLORADO,"CHARLES, MARK",OTHER,FALSE,2011,3279980
2020,COLORADO,"COLLINS, PHIL",OTHER,FALSE,568,3279980
2020,COLORADO,"HUNTER, PHIL",OTHER,FALSE,379,3279980
2020,COLORADO,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,FALSE,495,3279980
2020,COLORADO,"KENNEDY, ALYSON",OTHER,FALSE,354,3279980
2020,COLORADO,"KISHORE, JOSEPH",OTHER,FALSE,196,3279980
2020,COLORADO,"KOPITKE, KYLE KENLEY",OTHER,FALSE,762,3279980
2020,COLORADO,"MCHUGH, JOE",OTHER,FALSE,614,3279980
2020,COLORADO,"SCOTT, JORDAN ""CANCER""",OTHER,FALSE,175,3279980
2020,COLORADO,"CELLA, TODD",OTHER,FALSE,4,3279980
2020,COLORADO,"HOEFLING, TOM",OTHER,FALSE,24,3279980
2020,CONNECTICUT,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1080831,1823857
2020,CONNECTICUT,"TRUMP, DONALD J.",REPUBLICAN,FALSE,714717,1823857
2020,CONNECTICUT,"JORGENSEN, JO",LIBERTARIAN,FALSE,20230,1823857
2020,CONNECTICUT,"HAWKINS, HOWIE",OTHER,FALSE,7538,1823857
2020,CONNECTICUT,"CARROLL, BRIAN",OTHER,TRUE,219,1823857
2020,CONNECTICUT,"CHARLES, MARK",OTHER,TRUE,11,1823857
2020,CONNECTICUT,"KLOJZY, JEFFREY J.",OTHER,TRUE,0,1823857
2020,CONNECTICUT,"WEINSTEIN, KARYNN KRILL",OTHER,TRUE,1,1823857
2020,CONNECTICUT,"WELLS, KASEY",OTHER,TRUE,6,1823857
2020,CONNECTICUT,"SIMMONS, MARY RUTH CARO",OTHER,TRUE,2,1823857
2020,CONNECTICUT,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,TRUE,13,1823857
2020,CONNECTICUT,"HOWARD, SHAWN W.",OTHER,TRUE,12,1823857
2020,CONNECTICUT,"SIMMONS, JADE",OTHER,TRUE,22,1823857
2020,CONNECTICUT,"WEST, KANYE",OTHER,TRUE,255,1823857
2020,DELAWARE,"BELLAR, BARBARA",OTHER,TRUE,7,504346
2020,DELAWARE,"CARROLL, BRIAN",OTHER,TRUE,87,504346
2020,DELAWARE,"PIERCE, BROCK",OTHER,TRUE,5,504346
2020,DELAWARE,"ROUSE, DEBORAH",OTHER,TRUE,1,504346
2020,DELAWARE,"BALL, DENNIS ANDREW",OTHER,TRUE,3,504346
2020,DELAWARE,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,14,504346
2020,DELAWARE,"SIMMONS, JADE",OTHER,TRUE,28,504346
2020,DELAWARE,"WEST, KANYE",OTHER,TRUE,169,504346
2020,DELAWARE,"WELLS, KASEY",OTHER,TRUE,1,504346
2020,DELAWARE,"GIBSON, KATHRYN",OTHER,TRUE,1,504346
2020,DELAWARE,"CHARLES, MARK",OTHER,TRUE,8,504346
2020,DELAWARE,"WILLIAMS, MITCHELL",OTHER,TRUE,2,504346
2020,DELAWARE,"BODDIE, R. PRESIDENT",OTHER,TRUE,1,504346
2020,DELAWARE,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,TRUE,2,504346
2020,DELAWARE,"HOWARD, SHAWN W.",OTHER,TRUE,4,504346
2020,DELAWARE,"CELLA, TODD",OTHER,TRUE,2,504346
2020,DELAWARE,"HOEFLING, TOM",OTHER,TRUE,1,504346
2020,DELAWARE,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,296268,504346
2020,DELAWARE,"TRUMP, DONALD J.",REPUBLICAN,FALSE,200603,504346
2020,DELAWARE,"JORGENSEN, JO",LIBERTARIAN,FALSE,5000,504346
2020,DELAWARE,"HAWKINS, HOWIE",OTHER,FALSE,2139,504346
2020,DISTRICT OF COLUMBIA,"BIDEN, JOSEPH R. JR",DEMOCRAT,TRUE,317323,344356
2020,DISTRICT OF COLUMBIA,"TRUMP, DONALD J.",REPUBLICAN,TRUE,18586,344356
2020,DISTRICT OF COLUMBIA,"JORGENSEN, JO",LIBERTARIAN,TRUE,2036,344356
2020,DISTRICT OF COLUMBIA,"HAWKINS, HOWIE",OTHER,TRUE,1726,344356
2020,DISTRICT OF COLUMBIA,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,855,344356
2020,DISTRICT OF COLUMBIA,,OTHER,TRUE,3137,344356
2020,DISTRICT OF COLUMBIA,"PIERCE, BROCK",OTHER,FALSE,693,344356
2020,FLORIDA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,5297045,11067456
2020,FLORIDA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,5668731,11067456
2020,FLORIDA,"JORGENSEN, JO",LIBERTARIAN,FALSE,70324,11067456
2020,FLORIDA,"HAWKINS, HOWIE",OTHER,FALSE,14721,11067456
2020,FLORIDA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,5712,11067456
2020,FLORIDA,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,5966,11067456
2020,FLORIDA,"HOWARD, SHAWN W.",OTHER,TRUE,9,11067456
2020,FLORIDA,"BLANKENSHIP, DON",OTHER,FALSE,3902,11067456
2020,FLORIDA,"WELLS, KASEY",OTHER,TRUE,8,11067456
2020,FLORIDA,"WALLS-WINDHAUSER, ANGELA",OTHER,TRUE,2,11067456
2020,FLORIDA,"SIMMONS, JADE",OTHER,TRUE,181,11067456
2020,FLORIDA,"CARROLL, BRIAN",OTHER,TRUE,854,11067456
2020,FLORIDA,"LABOCH, MICHAEL",OTHER,TRUE,1,11067456
2020,GEORGIA,"BELLAR, BARBARA",OTHER,TRUE,10,4999960
2020,GEORGIA,"CARROLL, BRIAN",OTHER,TRUE,701,4999960
2020,GEORGIA,"BYRNE, DAVID",OTHER,TRUE,6,4999960
2020,GEORGIA,"ROUSE, DEBORAH",OTHER,TRUE,1,4999960
2020,GEORGIA,"BLANKENSHIP, DON",OTHER,TRUE,61,4999960
2020,GEORGIA,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,159,4999960
2020,GEORGIA,"HAWKINS, HOWIE",OTHER,TRUE,1013,4999960
2020,GEORGIA,"SIMMONS, JADE",OTHER,TRUE,181,4999960
2020,GEORGIA,"WELLS, KASEY",OTHER,TRUE,6,4999960
2020,GEORGIA,"GIBSON, KATHRYN",OTHER,TRUE,2,4999960
2020,GEORGIA,"COLLINS, LOREN",OTHER,TRUE,11,4999960
2020,GEORGIA,"CHARLES, MARK",OTHER,TRUE,65,4999960
2020,GEORGIA,"SHERRILL, PETER",OTHER,TRUE,8,4999960
2020,GEORGIA,"BODDIE, R. PRESIDENT",OTHER,TRUE,8,4999960
2020,GEORGIA,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,TRUE,7,4999960
2020,GEORGIA,"HOWARD, SHAWN W.",OTHER,TRUE,5,4999960
2020,GEORGIA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2473633,4999960
2020,GEORGIA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2461854,4999960
2020,GEORGIA,"JORGENSEN, JO",LIBERTARIAN,FALSE,62229,4999960
2020,HAWAII,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,366130,579784
2020,HAWAII,"TRUMP, DONALD J.",REPUBLICAN,FALSE,196864,579784
2020,HAWAII,"JORGENSEN, JO",LIBERTARIAN,FALSE,5539,579784
2020,HAWAII,"HAWKINS, HOWIE",OTHER,FALSE,3822,579784
2020,HAWAII,"PIERCE, BROCK",OTHER,FALSE,1183,579784
2020,HAWAII,"BLANKENSHIP, DON",OTHER,FALSE,931,579784
2020,HAWAII,BLANK VOTES,OTHER,FALSE,4927,579784
2020,HAWAII,OVERVOTES,OTHER,FALSE,388,579784
2020,IDAHO,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,287021,868014
2020,IDAHO,"TRUMP, DONALD J.",REPUBLICAN,FALSE,554119,868014
2020,IDAHO,"JORGENSEN, JO",LIBERTARIAN,FALSE,16404,868014
2020,IDAHO,"HAWKINS, HOWIE",OTHER,TRUE,407,868014
2020,IDAHO,"PIERCE, BROCK",OTHER,FALSE,2808,868014
2020,IDAHO,"BLANKENSHIP, DON",OTHER,FALSE,1886,868014
2020,IDAHO,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,1491,868014
2020,IDAHO,"WEST, KANYE",OTHER,FALSE,3632,868014
2020,IDAHO,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,49,868014
2020,IDAHO,"CARROLL, BRIAN",OTHER,TRUE,163,868014
2020,IDAHO,"CELLA, TODD",OTHER,TRUE,1,868014
2020,IDAHO,"FRANKLIN, CHRIS",OTHER,TRUE,1,868014
2020,IDAHO,"HOEFLING, TOM",OTHER,TRUE,7,868014
2020,IDAHO,"HOWARD, SHAWN W.",OTHER,TRUE,4,868014
2020,IDAHO,"SIMMONS, JADE",OTHER,TRUE,21,868014
2020,ILLINOIS,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,3471915,6033743
2020,ILLINOIS,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2446891,6033743
2020,ILLINOIS,"JORGENSEN, JO",LIBERTARIAN,FALSE,66544,6033743
2020,ILLINOIS,"HAWKINS, HOWIE",OTHER,FALSE,30494,6033743
2020,ILLINOIS,"CARROLL, BRIAN",OTHER,FALSE,9548,6033743
2020,ILLINOIS,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,8046,6033743
2020,ILLINOIS,"FARNEY, JOHN",OTHER,TRUE,84,6033743
2020,ILLINOIS,"SIMMONS, JADE",OTHER,TRUE,78,6033743
2020,ILLINOIS,MARK CHARLES,OTHER,TRUE,75,6033743
2020,ILLINOIS,"WELLS, KASEY",OTHER,TRUE,18,6033743
2020,ILLINOIS,"BLANKENSHIP, DON",OTHER,TRUE,18,6033743
2020,ILLINOIS,"WILLIAMS JR., ANDY",OTHER,TRUE,8,6033743
2020,ILLINOIS,"BELLAR, BARBARA",OTHER,TRUE,7,6033743
2020,ILLINOIS,"KISHORE, JOSEPH",OTHER,TRUE,5,6033743
2020,ILLINOIS,"MCKEE, KEVIN",OTHER,TRUE,4,6033743
2020,ILLINOIS,"COLLINS, PHIL",OTHER,TRUE,3,6033743
2020,ILLINOIS,"STRUCK, JAMES TIMOTHY",OTHER,TRUE,2,6033743
2020,ILLINOIS,"ROUSE, DEBORAH",OTHER,TRUE,1,6033743
2020,ILLINOIS,"HIGGS, JEREMY",OTHER,TRUE,1,6033743
2020,ILLINOIS,"SIMMONS, MARY RUTH CARO",OTHER,TRUE,1,6033743
2020,INDIANA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1242416,3033118
2020,INDIANA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1729519,3033118
2020,INDIANA,"JORGENSEN, JO",LIBERTARIAN,FALSE,59232,3033118
2020,INDIANA,"HAWKINS, HOWIE",OTHER,TRUE,988,3033118
2020,INDIANA,"CARROLL, BRIAN",OTHER,TRUE,893,3033118
2020,INDIANA,"HOWARD, SHAWN W.",OTHER,TRUE,23,3033118
2020,INDIANA,"MCCRAY, VALERIE",OTHER,TRUE,17,3033118
2020,INDIANA,"SCHRINER, JOE",OTHER,TRUE,13,3033118
2020,INDIANA,JOHNSON JR. JAMES L.,OTHER,TRUE,5,3033118
2020,INDIANA,"ROUSE, DEBORAH",OTHER,TRUE,4,3033118
2020,INDIANA,"WILLIAMS, MITCHELL",OTHER,TRUE,4,3033118
2020,INDIANA,"STRIED, CHRISTOPHER",OTHER,TRUE,2,3033118
2020,INDIANA,"F, RANDALL",OTHER,TRUE,1,3033118
2020,INDIANA,"WELLS, KASEY",OTHER,TRUE,1,3033118
2020,IOWA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,897672,1700130
2020,IOWA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,759061,1700130
2020,IOWA,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,1082,1700130
2020,IOWA,"BLANKENSHIP, DON",OTHER,FALSE,1707,1700130
2020,IOWA,"KING, RICKI SUE",OTHER,FALSE,546,1700130
2020,IOWA,"HAWKINS, HOWIE",OTHER,FALSE,3075,1700130
2020,IOWA,"JORGENSEN, JO",LIBERTARIAN,FALSE,19637,1700130
2020,IOWA,"PIERCE, BROCK",OTHER,FALSE,544,1700130
2020,IOWA,"WEST, KANYE",OTHER,FALSE,3210,1700130
2020,IOWA,,OTHER,TRUE,4337,1700130
2020,IOWA,UNDERVOTES,OTHER,FALSE,6614,1700130
2020,IOWA,OVERVOTES,OTHER,FALSE,2645,1700130
2020,KANSAS,"TRUMP, DONALD J.",REPUBLICAN,FALSE,771406,1372303
2020,KANSAS,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,570323,1372303
2020,KANSAS,"JORGENSEN, JO",LIBERTARIAN,FALSE,30574,1372303
2020,KENTUCKY,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1326646,2136768
2020,KENTUCKY,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,772474,2136768
2020,KENTUCKY,"JORGENSEN, JO",LIBERTARIAN,FALSE,26234,2136768
2020,KENTUCKY,"WEST, KANYE",OTHER,FALSE,6483,2136768
2020,KENTUCKY,"PIERCE, BROCK",OTHER,FALSE,3599,2136768
2020,KENTUCKY,"HAWKINS, HOWIE",OTHER,TRUE,716,2136768
2020,KENTUCKY,"CARROLL, BRIAN",OTHER,TRUE,408,2136768
2020,KENTUCKY,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,98,2136768
2020,KENTUCKY,"CHARLES, MARK",OTHER,TRUE,43,2136768
2020,KENTUCKY,"SIMMONS, JADE",OTHER,TRUE,29,2136768
2020,KENTUCKY,"HOEFLING, TOM",OTHER,TRUE,20,2136768
2020,KENTUCKY,"HOWARD, SHAWN W.",OTHER,TRUE,9,2136768
2020,KENTUCKY,"BODDIE, R. PRESIDENT",OTHER,TRUE,7,2136768
2020,KENTUCKY,"WELLS, KASEY",OTHER,TRUE,1,2136768
2020,KENTUCKY,"STEVENS, TIMOTHY ALLEN",OTHER,TRUE,1,2136768
2020,LOUISIANA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,856034,2148062
2020,LOUISIANA,"JORGENSEN, JO",LIBERTARIAN,FALSE,21645,2148062
2020,LOUISIANA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1255776,2148062
2020,LOUISIANA,"CARROLL, BRIAN",OTHER,FALSE,2497,2148062
2020,LOUISIANA,JADE SIMMONS,OTHER,FALSE,1626,2148062
2020,LOUISIANA,"BODDIE, R. PRESIDENT",OTHER,FALSE,1125,2148062
2020,LOUISIANA,"BLANKENSHIP, DON",OTHER,FALSE,860,2148062
2020,LOUISIANA,"PIERCE, BROCK",OTHER,FALSE,749,2148062
2020,LOUISIANA,"HOEFLING, TOM",OTHER,FALSE,668,2148062
2020,LOUISIANA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,987,2148062
2020,LOUISIANA,"KENNEDY, ALYSON",OTHER,FALSE,536,2148062
2020,LOUISIANA,"WEST, KANYE",OTHER,FALSE,4897,2148062
2020,LOUISIANA,"HAMMONS, BILL",OTHER,FALSE,662,2148062
2020,MAINE,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,435072,828305
2020,MAINE,"JORGENSEN, JO",LIBERTARIAN,FALSE,14152,828305
2020,MAINE,"TRUMP, DONALD J.",REPUBLICAN,FALSE,360737,828305
2020,MAINE,"HAWKINS, HOWIE",OTHER,FALSE,8230,828305
2020,MAINE,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,1183,828305
2020,MAINE,,OTHER,TRUE,87,828305
2020,MAINE,BLANK VOTES,OTHER,FALSE,8844,828305
2020,MARYLAND,"TRUMP, DONALD J.",REPUBLICAN,FALSE,976414,3037030
2020,MARYLAND,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1985023,3037030
2020,MARYLAND,"JORGENSEN, JO",LIBERTARIAN,FALSE,33488,3037030
2020,MARYLAND,"HAWKINS, HOWIE",OTHER,FALSE,15799,3037030
2020,MARYLAND,"SEGAL, JEROME M.",OTHER,FALSE,5884,3037030
2020,MARYLAND,"BALL, DENNIS ANDREW",OTHER,TRUE,8,3037030
2020,MARYLAND,"BELLAR, BARBARA",OTHER,TRUE,23,3037030
2020,MARYLAND,"BODDIE, R. PRESIDENT",OTHER,TRUE,4,3037030
2020,MARYLAND,"CARROLL, BRIAN",OTHER,TRUE,795,3037030
2020,MARYLAND,"CELLA, TODD",OTHER,TRUE,11,3037030
2020,MARYLAND,"CHARLES, MARK",OTHER,TRUE,30,3037030
2020,MARYLAND,"COLLINS, PHIL",OTHER,TRUE,10,3037030
2020,MARYLAND,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,TRUE,26,3037030
2020,MARYLAND,"HOEFLING, TOM",OTHER,TRUE,11,3037030
2020,MARYLAND,"HOWARD, SHAWN W.",OTHER,TRUE,20,3037030
2020,MARYLAND,"LEE, JOHNSON",OTHER,TRUE,1,3037030
2020,MARYLAND,"PIERCE, BROCK",OTHER,TRUE,16,3037030
2020,MARYLAND,"ROUSE, DEBORAH",OTHER,TRUE,6,3037030
2020,MARYLAND,"SHERRILL, PETER",OTHER,TRUE,3,3037030
2020,MARYLAND,"SIMMONS, JADE",OTHER,TRUE,131,3037030
2020,MARYLAND,"WELLS, KASEY",OTHER,TRUE,5,3037030
2020,MARYLAND,"WEST, KANYE",OTHER,TRUE,1117,3037030
2020,MARYLAND,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,125,3037030
2020,MARYLAND,"RALEY, ALBERT",OTHER,NA,32,3037030
2020,MARYLAND,"SCHAWLB, BENJAMIN",OTHER,NA,3,3037030
2020,MARYLAND,,OTHER,NA,18045,3037030
2020,MASSACHUSETTS,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2382202,3658005
2020,MASSACHUSETTS,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1167202,3658005
2020,MASSACHUSETTS,"JORGENSEN, JO",LIBERTARIAN,FALSE,47013,3658005
2020,MASSACHUSETTS,"HAWKINS, HOWIE",OTHER,FALSE,18658,3658005
2020,MASSACHUSETTS,BLANK VOTES,OTHER,FALSE,26603,3658005
2020,MASSACHUSETTS,,OTHER,TRUE,16327,3658005
2020,MICHIGAN,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,2804040,5539302
2020,MICHIGAN,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2649852,5539302
2020,MICHIGAN,"JORGENSEN, JO",LIBERTARIAN,FALSE,60381,5539302
2020,MICHIGAN,"BLANKENSHIP, DON",OTHER,FALSE,7235,5539302
2020,MICHIGAN,"HAWKINS, HOWIE",OTHER,FALSE,13718,5539302
2020,MICHIGAN,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,2986,5539302
2020,MICHIGAN,"CARROLL, BRIAN",OTHER,TRUE,963,5539302
2020,MICHIGAN,"HOEFLING, TOM",OTHER,TRUE,32,5539302
2020,MICHIGAN,"HUNTER, TARA RENEE",OTHER,TRUE,1,5539302
2020,MICHIGAN,"SIMMONS, JADE",OTHER,TRUE,89,5539302
2020,MICHIGAN,"WELLS, KASEY",OTHER,TRUE,5,5539302
2020,MINNESOTA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1484065,3277171
2020,MINNESOTA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1717077,3277171
2020,MINNESOTA,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,FALSE,5611,3277171
2020,MINNESOTA,"HAWKINS, HOWIE",OTHER,FALSE,10033,3277171
2020,MINNESOTA,"WEST, KANYE",OTHER,FALSE,7940,3277171
2020,MINNESOTA,"PIERCE, BROCK",OTHER,FALSE,5651,3277171
2020,MINNESOTA,"LA RIVA, GLORIA ESTELLA",OTHER,FALSE,1210,3277171
2020,MINNESOTA,"KENNEDY, ALYSON",OTHER,FALSE,643,3277171
2020,MINNESOTA,"JORGENSEN, JO",LIBERTARIAN,FALSE,34976,3277171
2020,MINNESOTA,,OTHER,TRUE,9965,3277171
2020,MISSISSIPPI,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,539398,1313759
2020,MISSISSIPPI,"TRUMP, DONALD J.",REPUBLICAN,FALSE,756764,1313759
2020,MISSISSIPPI,"BLANKENSHIP, DON",OTHER,FALSE,1279,1313759
2020,MISSISSIPPI,"CARROLL, BRIAN",OTHER,FALSE,1161,1313759
2020,MISSISSIPPI,"COLLINS, PHIL",OTHER,FALSE,1317,1313759
2020,MISSISSIPPI,"HAWKINS, HOWIE",OTHER,FALSE,1498,1313759
2020,MISSISSIPPI,"JORGENSEN, JO",LIBERTARIAN,FALSE,8026,1313759
2020,MISSISSIPPI,"PIERCE, BROCK",OTHER,FALSE,659,1313759
2020,MISSISSIPPI,"WEST, KANYE",OTHER,FALSE,3657,1313759
2020,MISSOURI,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1718736,3025962
2020,MISSOURI,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,1253014,3025962
2020,MISSOURI,"JORGENSEN, JO",LIBERTARIAN,FALSE,41205,3025962
2020,MISSOURI,"HAWKINS, HOWIE",OTHER,FALSE,8283,3025962
2020,MISSOURI,"BLANKENSHIP, DON",OTHER,FALSE,3919,3025962
2020,MISSOURI,,OTHER,TRUE,0,3025962
2020,MISSOURI,"WELLS, KASEY",OTHER,TRUE,3,3025962
2020,MISSOURI,"SIMMONS, JADE",OTHER,TRUE,74,3025962
2020,MISSOURI,"CARROLL, BRIAN",OTHER,TRUE,664,3025962
2020,MISSOURI,"LA RIVA, GLORIA ESTELLA",OTHER,TRUE,64,3025962
2020,MONTANA,"JORGENSEN, JO",LIBERTARIAN,FALSE,15252,603674
2020,MONTANA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,343602,603674
2020,MONTANA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,244786,603674
2020,MONTANA,"BELLAR, BARBARA",OTHER,TRUE,2,603674
2020,MONTANA,"SIMMONS, JADE",OTHER,TRUE,6,603674
2020,MONTANA,"CHARLES, MARK",OTHER,TRUE,23,603674
2020,MONTANA,"HOEFLING, TOM",OTHER,TRUE,3,603674
2020,NEBRASKA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,556846,956383
2020,NEBRASKA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,374583,956383
2020,NEBRASKA,"JORGENSEN, JO",LIBERTARIAN,FALSE,20283,956383
2020,NEBRASKA,,OTHER,TRUE,4671,956383
2020,NEVADA,"JORGENSEN, JO",LIBERTARIAN,FALSE,14783,1405376
2020,NEVADA,"TRUMP, DONALD J.",REPUBLICAN,FALSE,669890,1405376
2020,NEVADA,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,703486,1405376
2020,NEVADA,"BLANKENSHIP, DON",OTHER,FALSE,3138,1405376
2020,NEVADA,,OTHER,TRUE,14079,1405376
2020,NEW HAMPSHIRE,"JORGENSEN, JO",LIBERTARIAN,FALSE,13235,806182
2020,NEW HAMPSHIRE,"TRUMP, DONALD J.",REPUBLICAN,FALSE,365654,806182
2020,NEW HAMPSHIRE,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,424921,806182
2020,NEW HAMPSHIRE,"BUTTIGIEG, PETE",OTHER,TRUE,47,806182
2020,NEW HAMPSHIRE,"CUOMO, ANDREW",OTHER,TRUE,14,806182
